ID,Name,Type,Risk,Popularity,AREA,PERIMET,xcoord,ycoord
"1022195",,Isolated Property,"3","3",31324.964355,627.7709,751892.285463819,5766542.32345151
"1022196",,Isolated Property,"3","3",31324.964111,627.7709,755071.641655166,5763395.01729803
"1022197",,Isolated Property,"3","3",31324.965820,627.7709,764636.712981112,5774213.08656627
"1022198",,Isolated Property,"3","3",31324.966797,627.7709,765047.645411992,5764132.67259721
"1022199",,Isolated Property,"3","3",31324.962891,627.7709,765417.731871556,5769473.45905128
"1022200",,Isolated Property,"3","3",31324.964111,627.7709,754946.097409614,5777576.52138864
"1022201",,Isolated Property,"3","3",31324.964844,627.7709,756883.991523317,5775886.86237566
"1022202",,Isolated Property,"3","3",31324.964355,627.7709,756114.273673067,5766026.76586552
"1022203",,Isolated Property,"3","3",31324.964600,627.7709,751772.256038348,5761253.6828625
"1022204",,Isolated Property,"3","3",31324.963623,627.7709,757570.89617989,5768013.44364366
"1022205",,Isolated Property,"3","3",31324.966309,627.7709,764353.615605143,5757193.17032261
"1022206",,Isolated Property,"3","3",31324.965088,627.7709,750992.258495413,5768745.9360392
"1022207",,Isolated Property,"3","3",31324.964844,627.7709,748579.605118988,5770324.14914117
"1022208",,Isolated Property,"3","3",31324.964111,627.7709,750895.668867446,5783417.56365944
"1022209",,Isolated Property,"3","3",31324.963623,627.7709,752398.006205871,5781113.99418481
"1022210",,Isolated Property,"3","3",31324.966797,627.7709,758944.192452603,5756072.93925303
"1022211",,Isolated Property,"3","3",31324.968750,627.7709,765104.007128691,5780864.99396461
"1022212",,Isolated Property,"3","3",31324.964355,627.7709,753010.172452884,5760243.39197342
"1022213",,Isolated Property,"3","3",31324.965088,627.7709,742274.191655483,5762717.58147093
"1022214",,Isolated Property,"3","3",31324.965576,627.7709,758274.407265928,5759451.3113099
"1022215",,Isolated Property,"3","3",31324.965088,627.7709,748867.792947388,5758811.02796174
"1022216",,Isolated Property,"3","3",31324.965820,627.7709,751051.044900476,5759406.8332567
"1022217",,Isolated Property,"3","3",31324.966064,627.7709,750262.502530502,5780429.11044427
"1022218",,Isolated Property,"3","3",31324.965088,627.7709,760335.43145419,5779406.0833131
"1022219",,Isolated Property,"3","3",31324.964111,627.7709,742255.554240325,5768732.93201718
"1022220",,Isolated Property,"3","3",31324.964844,627.7709,752883.808963634,5767570.11969252
"1022221",,Isolated Property,"3","3",31324.961426,627.7709,763355.874819237,5768936.79623513
"1022222",,Isolated Property,"3","3",31324.963867,627.7709,766080.510602293,5780734.09475608
"1022223",,Isolated Property,"3","3",31324.966309,627.7709,759111.219841552,5768182.6710438
"1022224",,Isolated Property,"3","3",31324.963135,627.7709,759126.080342202,5775137.3605831
"1022225",,Isolated Property,"3","3",31324.965820,627.7709,756076.759534899,5779747.22140139
"1022226",,Isolated Property,"3","3",31324.966309,627.7709,744804.387443655,5758011.0011059
"1022227",,Isolated Property,"3","3",31324.965332,627.7709,765920.833794607,5770400.88387127
"1022228",,Isolated Property,"3","3",31324.964600,627.7709,763707.756258613,5756578.32711338
"1022229",,Isolated Property,"3","3",31324.964355,627.7709,753909.77034459,5757481.51520541
"1022230",,Isolated Property,"3","3",31324.964844,627.7709,752111.97511117,5758026.76520636
"1022231",,Isolated Property,"3","3",31324.964844,627.7709,749107.786700229,5769893.72076581
"1022232",,Isolated Property,"3","3",31324.965820,627.7709,750350.498680124,5777886.08786178
"1022233",,Isolated Property,"3","3",31324.964844,627.7709,761357.000332439,5783757.48432721
"1022234",,Isolated Property,"3","3",31324.965088,627.7709,756185.541068965,5785779.79516433
"1022235",,Isolated Property,"3","3",31324.961914,627.7709,765718.60140112,5783304.60270931
"1022236",,Isolated Property,"3","3",31324.965332,627.7709,748669.18013699,5765346.44675874
"1022237",,Isolated Property,"3","3",31324.966797,627.7709,754743.3737742,5775015.5394451
"1022238",,Isolated Property,"3","3",31324.964355,627.7709,758435.206268188,5773918.99183243
"1022239",,Isolated Property,"3","3",31324.966309,627.7709,757580.571406257,5759059.51950961
"1022240",,Isolated Property,"3","3",31324.964111,627.7709,760390.715787047,5768415.67431651
"1022241",,Isolated Property,"3","3",31324.964844,627.7709,748244.006029578,5778503.99414768
"1022242",,Isolated Property,"3","3",31324.963867,627.7709,747557.148698859,5761775.62775871
"1022243",,Isolated Property,"3","3",31324.963867,627.7709,758734.454403111,5771986.22983889
"1022244",,Isolated Property,"3","3",31324.967285,627.7709,746464.860162157,5764815.49072087
"1022245",,Isolated Property,"3","3",31324.965576,627.7709,760778.957434906,5757616.55979429
"1022246",,Isolated Property,"3","3",31324.965088,627.7709,744270.647580684,5767691.9334429
"1022247",,Isolated Property,"3","3",31324.964111,627.7709,757710.522431846,5780847.08539337
"1022248",,Isolated Property,"3","3",31324.966064,627.7709,755585.674037292,5769353.70602928
"1022249",,Isolated Property,"3","3",31324.963867,627.7709,753819.574616272,5774845.9510619
"1022250",,Isolated Property,"3","3",31324.964355,627.7709,748358.16354794,5775276.6422322
"1022251",,Isolated Property,"3","3",31324.965576,627.7709,755294.483444302,5766302.43353035
"1022252",,Isolated Property,"3","3",31324.964355,627.7709,747627.291350249,5762179.33171926
"1022253",,Isolated Property,"3","3",31324.965332,627.7709,755419.424086323,5765529.05614707
"1022254",,Isolated Property,"3","3",31324.964355,627.7709,753953.31878729,5770925.70171575
"1022255",,Isolated Property,"3","3",31324.969727,627.7709,761955.507941893,5773509.56410707
"1022256",,Isolated Property,"3","3",31324.965332,627.7709,754057.53246347,5783449.11644512
"1022257",,Isolated Property,"3","3",31324.965332,627.7709,753988.390576635,5783263.42448062
"1022258",,Isolated Property,"3","3",31324.963867,627.7709,762883.778134648,5770143.89099286
"1022259",,Isolated Property,"3","3",31324.965088,627.7709,748111.267981076,5760207.11211249
"1022260",,Isolated Property,"3","3",31324.964844,627.7709,763974.780269294,5758558.21115751
"1022261",,Isolated Property,"3","3",31324.964355,627.7709,744851.431975862,5760420.05877805
"1022262",,Isolated Property,"3","3",31324.965820,627.7709,764105.980925419,5763976.69497335
"1022263",,Isolated Property,"3","3",31324.965088,627.7709,743622.480742968,5775126.85118617
"1022264",,Isolated Property,"3","3",31324.964600,627.7709,760415.852673791,5780443.87492515
"1022265",,Isolated Property,"3","3",31324.964600,627.7709,758198.51662585,5784549.25589581
"1022266",,Isolated Property,"3","3",31324.965576,627.7709,749015.601464856,5781487.51018212
"1022267",,Isolated Property,"3","3",31324.965332,627.7709,742441.870217483,5759613.28066309
"1022268",,Isolated Property,"3","3",31324.963867,627.7709,778483.365582365,5765945.68810094
"1022269",,Isolated Property,"3","3",31324.962891,627.7709,769906.673551593,5759298.88569679
"1022270",,Isolated Property,"3","3",31324.970215,627.7709,777480.063624137,5761735.65715952
"1022271",,Isolated Property,"3","3",31324.963379,627.7709,775087.664749444,5760591.45487402
"1022272",,Isolated Property,"3","3",31324.964844,627.7709,774261.125758471,5756603.00962531
"1022273",,Isolated Property,"3","3",31324.969727,627.7709,775720.07225526,5759341.60582419
"1022274",,Isolated Property,"3","3",31324.964844,627.7709,776933.329544245,5762418.98937608
"1022275",,Isolated Property,"3","3",31324.964844,627.7709,773043.546853293,5759999.36052603
"1022276",,Isolated Property,"3","3",31324.967285,627.7709,768343.954936938,5765176.17884293
"1022277",,Isolated Property,"3","3",31324.963867,627.7709,768796.068264721,5762664.92328469
"1022278",,Isolated Property,"3","3",31324.970703,627.7709,768508.424105754,5761070.97932747
"1022279",,Isolated Property,"3","3",31324.963379,627.7709,769935.755571846,5756484.40512937
"1022280",,Isolated Property,"3","3",31324.962891,627.7709,770542.417532025,5761932.11719951
"1022281",,Isolated Property,"3","3",31324.962891,627.7709,767508.020649203,5764954.89275889
"1022282",,Isolated Property,"3","3",31324.965820,627.7709,775360.43364856,5765902.83638973
"1022283",,Isolated Property,"3","3",31324.961914,627.7709,770414.153896466,5762790.86905403
"1022284",,Isolated Property,"3","3",31324.964355,627.7709,770968.534004505,5765093.02977598
"1022285",,Isolated Property,"3","3",31324.962891,627.7709,770129.429865231,5769681.95640348
"1022286",,Isolated Property,"3","3",31324.966309,627.7709,769948.80319884,5768535.12161564
"1022287",,Isolated Property,"3","3",31324.962402,627.7709,772658.843950993,5765925.85798362
"1022288",,Isolated Property,"3","3",31324.965820,627.7709,774717.675409545,5767689.16668467
"1022289",,Isolated Property,"3","3",31324.961914,627.7709,770186.310405879,5757711.43872573
"1022290",,Isolated Property,"3","3",31324.964844,627.7709,777356.090600925,5759931.88063298
"1022291",,Isolated Property,"3","3",31324.962891,627.7709,777511.449244068,5756139.06211994
"1022292",,Isolated Property,"3","3",31324.967285,627.7709,772519.126590742,5757005.86154961
"1022293",,Isolated Property,"3","3",31324.964844,627.7709,778099.460599542,5762719.10857528
"1022294",,Isolated Property,"3","3",31324.963379,627.7709,772040.066127856,5762665.06698946
"1022295",,Isolated Property,"3","3",31324.967285,627.7709,767590.433703772,5757778.14793538
"1022296",,Isolated Property,"3","3",31324.959961,627.7709,770188.560604922,5758106.58732139
"1022297",,Isolated Property,"3","3",31324.966309,627.7709,772161.441910145,5755602.00626824
"1022298",,Isolated Property,"3","3",31324.967285,627.7709,767307.975517243,5762954.52672528
"1022299",,Isolated Property,"3","3",31324.965332,627.7709,772193.453128564,5760009.79676825
"1022300",,Isolated Property,"3","3",31324.965332,627.7709,775252.491648294,5762804.80079498
"1022301",,Isolated Property,"3","3",31324.966309,627.7709,766539.449428673,5761250.12874594
"1022302",,Isolated Property,"3","3",31324.968750,627.7709,776377.398521686,5765881.92594625
"1022303",,Isolated Property,"3","3",31324.966309,627.7709,778525.086302147,5766171.50788173
"1022304",,Isolated Property,"3","3",31324.963867,627.7709,771456.951763891,5767821.90910474
"1022305",,Isolated Property,"3","3",31324.962891,627.7709,776301.229870259,5767506.04723332
"1022306",,Isolated Property,"3","3",31324.967285,627.7709,769821.223980417,5767850.87757416
"1022307",,Isolated Property,"3","3",31324.961426,627.7709,769046.007207816,5779590.99363264
"1022308",,Isolated Property,"3","3",31324.962402,627.7709,768208.181184797,5780030.54520442
"1022309",,Isolated Property,"3","3",31324.964355,627.7709,770415.554463937,5778995.06282634
"1022310",,Isolated Property,"3","3",31324.961914,627.7709,772640.400537174,5779966.83062075
"1022311",,Isolated Property,"3","3",31324.963867,627.7709,771727.430018738,5782300.06969791
"1022312",,Isolated Property,"3","3",31324.965332,627.7709,776619.0071116,5782861.99417194
"1022313",,Isolated Property,"3","3",31324.970703,627.7709,778636.454618807,5780441.14095533
"1022314",,Isolated Property,"3","3",31324.966309,627.7709,773724.006758819,5785079.99364985
"1022315",,Isolated Property,"3","3",31324.963867,627.7709,775818.584698971,5781547.03481091
"1022316",,Isolated Property,"3","3",31324.961426,627.7709,774077.007222476,5782479.99430386
"1022317",,Isolated Property,"3","3",31324.961426,627.7709,775009.007027425,5778359.99432347
"1022318",,Isolated Property,"3","3",31324.967773,627.7709,778542.583768049,5779699.01882789
"1022319",,Isolated Property,"3","3",31324.964844,627.7709,773180.00674054,5781883.99356853
"1022320",,Isolated Property,"3","3",31324.963867,627.7709,775802.856801324,5784276.73429738
"1022321",,Isolated Property,"3","3",31324.959961,627.7709,776050.226660604,5781848.31678386
"1022322",,Isolated Property,"3","3",31324.964355,627.7709,786837.919310332,5770051.73888661
"1022323",,Isolated Property,"3","3",31324.964844,627.7709,786113.984713177,5772443.09455879
"1022324",,Isolated Property,"3","3",31324.962402,627.7709,787477.273359756,5769702.60557237
"1022325",,Isolated Property,"3","3",31324.967285,627.7709,780635.324573295,5770363.65083238
"1022326",,Isolated Property,"3","3",31324.963867,627.7709,784596.336907895,5772639.12429107
"1022327",,Isolated Property,"3","3",31324.968262,627.7709,782491.24797255,5769708.03661506
"1022328",,Isolated Property,"3","3",31324.968262,627.7709,782230.332506021,5770460.69056979
"1022329",,Isolated Property,"3","3",31324.964355,627.7709,784679.552743091,5771271.17797725
"1022330",,Isolated Property,"3","3",31324.966797,627.7709,781843.467610568,5773275.31373101
"1022331",,Isolated Property,"3","3",31324.965820,627.7709,787322.381511459,5777093.37349183
"1022332",,Isolated Property,"3","3",31324.966797,627.7709,782812.93984482,5775628.55620825
"1022333",,Isolated Property,"3","3",31324.962891,627.7709,784660.918934092,5775079.25385929
"1022334",,Isolated Property,"3","3",31324.966309,627.7709,778953.148180537,5775510.71349476
"1022335",,Isolated Property,"3","3",31324.967285,627.7709,784844.009127337,5777094.60476538
"1022336",,Isolated Property,"3","3",31324.961914,627.7709,781186.107974367,5769954.0593125
"1022337",,Isolated Property,"3","3",31324.968262,627.7709,787961.766691398,5774139.26813968
"1022338",,Isolated Property,"3","3",31324.965820,627.7709,784752.838251599,5769897.15741133
"1022339",,Isolated Property,"3","3",31324.962891,627.7709,780420.007554811,5774362.99381373
"1022340",,Isolated Property,"3","3",31324.963379,627.7709,784293.494103823,5778433.657289
"1022341",,Isolated Property,"3","3",31324.963867,627.7709,782333.006949188,5782484.99431729
"1022342",,Isolated Property,"3","3",31324.967285,627.7709,782641.919890275,5784053.78807492
"1022343",,Isolated Property,"3","3",31324.970703,627.7709,782378.180572695,5778806.71081244
"1022344",,Isolated Property,"3","3",31324.968750,627.7709,784708.811011962,5780525.24987857
"1022345",,Isolated Property,"3","3",31324.966797,627.7709,782873.874944457,5780367.0660489
"1022346",,Isolated Property,"3","3",31324.960938,627.7709,780429.175578167,5780772.92086624
"1022347",,Isolated Property,"3","3",31324.964355,627.7709,781977.006838079,5778904.99365118
"1022348",,Isolated Property,"3","3",31324.967285,627.7709,790214.168259166,5777368.72901904
"1022349",,Isolated Property,"3","3",31324.970215,627.7709,789050.273270984,5777436.48349176
"1022350",,Isolated Property,"3","3",31324.965820,627.7709,789162.461038284,5773245.78349879
"1022351",,Isolated Property,"3","3",31324.967773,627.7709,788870.584069159,5774958.86582941
"1022352",,Isolated Property,"3","3",31324.965332,627.7709,780565.543281536,5755776.44172755
"1022353",,Isolated Property,"3","3",31324.966309,627.7709,779262.641127609,5756726.8104179
"1022354",,Isolated Property,"3","3",31324.970215,627.7709,782587.929414994,5765652.20138738
"1022355",,Isolated Property,"3","3",31324.964844,627.7709,780443.473902629,5765071.18189331
"1022356",,Isolated Property,"3","3",31324.963379,627.7709,780662.310010208,5766371.15461651
"1022357",,Isolated Property,"3","3",31324.965332,627.7709,779978.320311662,5760628.4885569
"1022358",,Isolated Property,"3","3",31324.966797,627.7709,779079.072412321,5754391.89310696
"1022359",,Isolated Property,"3","3",31324.964355,627.7709,781667.103659478,5763231.61479457
"1022360",,Isolated Property,"3","3",31324.962891,627.7709,782964.252612885,5763563.19531256
"1022361",,Isolated Property,"3","3",31324.967773,627.7709,781490.508201644,5759928.81884798
"1022362",,Isolated Property,"3","3",31324.965332,627.7709,782854.316500497,5758040.92628644
"1022363",,Isolated Property,"3","3",31324.964355,627.7709,782605.90939766,5757005.19196298
"1022364",,Isolated Property,"3","3",31324.964355,627.7709,784497.255495894,5763905.28729239
"1022365",,Isolated Property,"3","3",31324.966797,627.7709,783478.279499831,5761194.95975597
"1022366",,Isolated Property,"3","3",31324.968750,627.7709,782162.719516315,5755528.84008794
"1022367",,Isolated Property,"3","3",31324.966797,627.7709,784219.039854109,5761117.76453186
"1022368",,Isolated Property,"3","3",31324.962891,627.7709,784311.011983912,5756872.65974475
"1022369",,Isolated Property,"3","3",31324.964355,627.7709,778910.781043124,5759904.78595772
"1022370",,Isolated Property,"3","3",31324.961914,627.7709,781594.01954203,5760195.64084406
"1022371",,Isolated Property,"3","3",31324.969238,627.7709,782146.15671844,5767787.19266869
"1022372",,Isolated Property,"3","3",31324.964844,627.7709,784277.282677048,5755151.73418699
"1022373",,Isolated Property,"3","3",31324.964844,627.7709,779086.173687966,5769242.28627502
"1022374",,Isolated Property,"3","3",31324.967773,627.7709,784161.740461495,5765761.55037099
"1022375",,Isolated Property,"3","3",31324.966797,627.7709,781102.422740124,5757314.44277049
"1022376",,Isolated Property,"3","3",31324.961914,627.7709,786674.513073658,5766054.14057185
"1022377",,Isolated Property,"3","3",31324.965332,627.7709,787633.869475228,5765847.39025766
"1022378",,Isolated Property,"3","3",31324.965820,627.7709,785767.981199121,5767240.26197003
"1022379",,Isolated Property,"3","3",31324.962891,627.7709,786513.780192496,5762278.84746127
"1022380",,Isolated Property,"3","3",31324.968262,627.7709,786555.940020485,5761626.14684796
"1022381",,Isolated Property,"3","3",31324.965332,627.7709,789835.856908083,5763382.24986096
"1022382",,Isolated Property,"3","3",31324.966309,627.7709,790028.70885423,5762677.45729452
"1022383",,Isolated Property,"3","3",31324.967285,627.7709,789607.529159649,5761734.44146694
"1022384",,Isolated Property,"3","3",31324.962891,627.7709,790001.20800155,5761583.17451834
"1022385",,Isolated Property,"3","3",31324.966797,627.7709,787298.742057287,5754539.30162141
"1022386",,Isolated Property,"3","3",31324.968262,627.7709,788453.599425036,5753932.82634543
"1022387",,Isolated Property,"3","3",31324.966309,627.7709,785331.506283194,5753915.0223514
"1022388",,Isolated Property,"3","3",31324.966309,627.7709,789569.799445492,5754091.91823795
"1022389",,Isolated Property,"3","3",31324.966309,627.7709,787208.388573964,5753934.04494889
"1022390",,Isolated Property,"3","3",31324.960449,627.7709,790361.461734404,5754076.74160864
"1022391",,Isolated Property,"3","3",31324.966309,627.7709,788261.611969543,5757598.19077348
"1022392",,Isolated Property,"3","3",31324.964844,627.7709,790058.873861889,5759935.00469922
"1022393",,Isolated Property,"3","3",31324.964844,627.7709,785786.921231779,5758107.14130809
"1022394",,Isolated Property,"3","3",31324.968750,627.7709,786065.265545282,5758831.59470359
"1022395",,Isolated Property,"3","3",31324.966309,627.7709,789496.168078773,5758762.98069424
"1022396",,Isolated Property,"3","3",31324.966797,627.7709,786855.741558695,5757955.84159394
"1022397",,Isolated Property,"3","3",31324.969727,627.7709,790024.941174815,5757382.29328188
"1022398",,Isolated Property,"3","3",31324.963867,627.7709,769904.44859487,5740004.73683512
"1022399",,Isolated Property,"3","3",31324.966797,627.7709,783724.827730076,5745895.88016792
"1022400",,Isolated Property,"3","3",31324.969238,627.7709,783850.361322796,5749469.84472656
"1022401",,Isolated Property,"3","3",31324.965820,627.7709,780159.260744855,5752328.34498348
"1022402",,Isolated Property,"3","3",31324.967285,627.7709,782849.16035886,5750765.97172697
"1022403",,Isolated Property,"3","3",31324.963867,627.7709,783433.125931389,5753654.94276647
"1022404",,Isolated Property,"3","3",31324.963379,627.7709,779482.956232599,5753443.10894833
"1022405",,Isolated Property,"3","3",31324.963379,627.7709,780403.162556291,5747299.67763877
"1022406",,Isolated Property,"3","3",31324.968262,627.7709,781539.047611901,5748757.5970458
"1022407",,Isolated Property,"3","3",31324.964844,627.7709,784013.229947057,5749148.34524614
"1022408",,Isolated Property,"3","3",31324.963867,627.7709,787149.31849343,5750963.19740134
"1022409",,Isolated Property,"3","3",31324.967773,627.7709,784704.467704837,5750486.81052707
"1022410",,Isolated Property,"3","3",31324.962891,627.7709,785366.482137145,5747922.62149698
"1022411",,Isolated Property,"3","3",31324.966797,627.7709,772951.601656209,5787207.10740578
"1022412",,Isolated Property,"3","3",31324.964844,627.7709,775148.612469511,5787458.08768895
"1022413",,Isolated Property,"3","3",31324.969727,627.7709,776950.613337553,5787169.07165755
"1022414",,Isolated Property,"3","3",31324.965820,627.7709,777384.619937456,5788157.07775055
"1022415",,Isolated Property,"3","3",31324.966309,627.7709,773453.006883208,5788121.99382934
"1022416",,Isolated Property,"3","3",31324.964355,627.7709,800081.639044942,5762252.35638259
"1022417",,Isolated Property,"3","3",31324.965820,627.7709,799927.881361375,5761249.9308131
"1022418",,Isolated Property,"3","3",31324.965820,627.7709,797738.392510107,5761865.61080534
"1022419",,Isolated Property,"3","3",31324.966309,627.7709,796843.004932597,5762037.01724819
"1022420",,Isolated Property,"3","3",31324.963867,627.7709,800067.527019259,5761987.75024641
"1022421",,Isolated Property,"3","3",31324.961914,627.7709,796231.814410879,5755871.48298911
"1022422",,Isolated Property,"3","3",31324.966309,627.7709,795984.481193003,5755753.02235151
"1022423",,Isolated Property,"3","3",31324.968262,627.7709,796520.718874982,5756004.99344183
"1022424",,Isolated Property,"3","3",31324.965332,627.7709,794785.316848056,5760367.05121606
"1022425",,Isolated Property,"3","3",31324.962891,627.7709,795408.279073117,5759046.34468851
"1022426",,Isolated Property,"3","3",31324.966797,627.7709,795330.578635618,5756370.63510863
"1022427",,Isolated Property,"3","3",31324.963379,627.7709,792200.206984901,5755740.76583567
"1022428",,Isolated Property,"3","3",31324.963867,627.7709,793252.942472255,5756688.20159759
"1022429",,Isolated Property,"3","3",31324.967773,627.7709,796150.82514353,5759719.89477483
"1022430",,Isolated Property,"3","3",31324.967285,627.7709,792351.18921306,5759502.71052454
"1022431",,Isolated Property,"3","3",31324.969727,627.7709,793018.468193405,5760437.78970127
"1022432",,Isolated Property,"3","3",31324.968262,627.7709,792506.889434431,5762149.33138322
"1022433",,Isolated Property,"3","3",31324.968750,627.7709,794427.01786133,5762630.74248661
"1022434",,Isolated Property,"3","3",31324.962891,627.7709,801565.426292233,5757742.05680955
"1022435",,Isolated Property,"3","3",31324.966309,627.7709,802005.781051237,5757690.73101163
"1022436",,Isolated Property,"3","3",31324.965820,627.7709,802756.978974414,5758133.92802929
"1022437",,Isolated Property,"3","3",31324.965332,627.7709,801992.837617408,5758044.21074197
"1022438",,Isolated Property,"3","3",31324.966797,627.7709,798753.602389487,5758733.12631857
"1022439",,Isolated Property,"3","3",31324.967285,627.7709,799185.31551624,5757375.36796435
"1022440",,Isolated Property,"3","3",31324.965820,627.7709,794051.64170554,5772455.00133715
"1022441",,Isolated Property,"3","3",31324.964844,627.7709,794020.893984802,5771845.08224784
"1022442",,Isolated Property,"3","3",31324.964355,627.7709,803830.577444076,5760352.26166086
"1022443",,Town,"1","5",182781.042969,1720.7710,768145.215009431,5778372.30932458
